Date,Store,Item,Price_Value,Price_Text,Valid_From,Valid_Until,price_basis,unit_price,unit_type,ai_normalized_name,ai_category,ai_sub_category
2025-12-24 00:00:00,Real Canadian Superstore,"No Name® Paper Towel, 6 = 12 Rolls",8.0,8.0,2025-12-24,2025-12-31,,,,Paper Towel,Household & Personal,
2025-12-24 00:00:00,Real Canadian Superstore,"Atlantic Lobster Tails, 3-4 Oz Frozen Or Thawed For Your Convenience Or Heron Point Wild Caught Crab Meat Refrigerated, 170 G",8.0,8.0,2025-12-24,2025-12-31,,,,Atlantic Lobster Tails or Heron Point Crab Meat,Seafood,Other Seafood
2025-12-24 00:00:00,Real Canadian Superstore,"Pc® Crispy Shrimp 528 G, Cedar Planked Maple Salmon 500 G Or True North Scallop Medallions 454 G",16.0,16.0,2025-12-24,2025-12-31,,,,"PC Crispy Shrimp, Cedar Planked Maple Salmon or True North Scallop Medallions",Seafood,Other Seafood
2025-12-24 00:00:00,Real Canadian Superstore,Lubriderm Body Lotions,10.0,10.0,2025-12-24,2025-12-31,,,,Lubriderm Body Lotion,Household & Personal,
2025-12-24 00:00:00,Real Canadian Superstore,Limes,0.66,0.66,2025-12-24,2025-12-31,,,,Limes,Produce,Fruit
2025-12-24 00:00:00,Real Canadian Superstore,"No Name® Ice Milk, 1.65 L",4.0,4.0,2025-12-24,2025-12-31,,,,No Name Ice Milk,General,General
2025-12-24 00:00:00,Real Canadian Superstore,Rubbermaid Brilliance 6-Piece Round Food Storage Set,20.0,20.0,2025-12-24,2025-12-31,,,,Rubbermaid Brilliance 6-Piece Round Food Storage Set,Household & Personal,
2025-12-24 00:00:00,Real Canadian Superstore,"Freshly Prepared In-Store One Pan Family Meals, 837-1234 G",15.0,15.0,2025-12-24,2025-12-31,,,,Freshly Prepared One Pan Family Meals,Other,
2025-12-24 00:00:00,Real Canadian Superstore,"Maison Perrier, 8X330 Ml Or San Pellegrino Or Perrier, 6X500 Ml",6.99,6.99,2025-12-24,2025-12-31,,,,"Maison Perrier, San Pellegrino or Perrier Sparkling Water",Beverages,
2025-12-24 00:00:00,Real Canadian Superstore,"Pc® Salsa, 650 Ml",4.5,4.5,2025-12-24,2025-12-31,,,,PC Salsa,Pantry,
2025-12-24 00:00:00,Real Canadian Superstore,"Miss Vickie'S Kettle Cooked Potato Chips, 190-200 G",3.77,3.77,2025-12-24,2025-12-31,,,,Miss Vickie's Kettle Cooked Potato Chips,Snacks,
2025-12-24 00:00:00,Real Canadian Superstore,"Pc® De-Alcoholized Beer, 12X355 Ml",9.0,9.0,2025-12-24,2025-12-31,,,,De-Alcoholized Beer,General,General
2025-12-24 00:00:00,Real Canadian Superstore,"No Name® Shredded Cheese, 900 G",14.49,14.49,2025-12-24,2025-12-31,,,,Shredded Cheese,Dairy & Eggs,Cheese
2025-12-24 00:00:00,Real Canadian Superstore,"Love Child Organic Oaty Chomps Or Seafriends Baby Snacks, 100-140 G",4.0,4.0,2025-12-24,2025-12-31,,,,Love Child Baby Snacks,Household & Personal,Baby
2025-12-24 00:00:00,Real Canadian Superstore,"Similac 360 Total Care Infant Formula Tubs, 584 G",49.99,49.99,2025-12-24,2025-12-31,,,,Infant Formula,Pantry,
2025-12-24 00:00:00,Real Canadian Superstore,"Pc® Naan Dippers, 400 G",6.0,6.0,2025-12-24,2025-12-31,,,,Naan Dippers,Bakery,Bread
2025-12-24 00:00:00,Real Canadian Superstore,Pc® Pantry Cannisters And Bins,8.0,8.0,2025-12-24,2025-12-31,,,,Pantry Cannisters and Bins,Household & Personal,
2025-12-24 00:00:00,Real Canadian Superstore,"Unico Pasta, 700/900 G Or Pasta Sauce, 680 Ml",2.0,2.0,2025-12-24,2025-12-31,,,,Pasta Sauce,Pantry,
2025-12-24 00:00:00,Real Canadian Superstore,Roma Tomatoes,1.99,1.99,2025-12-24,2025-12-31,,,,Tomatoes (Roma),Produce,Vegetables
2025-12-24 00:00:00,Save-On-Foods,Wonderful Pistachios,11.99,11.99,2025-12-24,2025-12-31,,,,Pistachios,Snacks,Nuts/Seeds
2025-12-24 00:00:00,Save-On-Foods,Lemon,0.87,0.87,2025-12-24,2025-12-31,,,,Lemon,General,General
2025-12-24 00:00:00,Save-On-Foods,Manitoba Harvest Hemp Culinary Oil,12.99,12.99,2025-12-24,2025-12-31,,,,Hemp Culinary Oil,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Pork Tenderloin,4.49,4.49,2025-12-24,2025-12-31,,,,Pork Tenderloin,Pork,Pork Tenderloin
2025-12-24 00:00:00,Save-On-Foods,Chinese Mandarin Oranges,6.99,6.99,2025-12-24,2025-12-31,,,,Mandarin Oranges,Produce,Citrus
2025-12-24 00:00:00,Save-On-Foods,Castello Tickler Cheddar Cheese,18.0,18.0,2025-12-24,2025-12-31,,,,Castello Tickler Cheddar Cheese,Dairy & Eggs,Cheese
2025-12-24 00:00:00,Save-On-Foods,Bubly Sparkling Water,5.99,5.99,2025-12-24,2025-12-31,,,,Sparkling Water,Beverages,
2025-12-24 00:00:00,Save-On-Foods,Western Family Thick Cut Bacon,13.99,13.99,2025-12-24,2025-12-31,,,,Bacon (Thick Cut),Pork,Bacon
2025-12-24 00:00:00,Save-On-Foods,Tuxedo Bar Cake,13.99,13.99,2025-12-24,2025-12-31,,,,Tuxedo Bar Cake,Bakery,Cakes & Pastries
2025-12-24 00:00:00,Save-On-Foods,Grade A Young Turkey,2.99,2.99,2025-12-24,2025-12-31,,,,Young Turkey,Poultry,Whole Turkey
2025-12-24 00:00:00,Save-On-Foods,Country Harvest Bread,2.99,2.99,2025-12-24,2025-12-31,,,,Bread,Bakery,Bread
2025-12-24 00:00:00,Save-On-Foods,Christie Ritz Crackers,8.0,8.0,2025-12-24,2025-12-31,,,,Ritz Crackers,Snacks,Crackers
2025-12-24 00:00:00,Save-On-Foods,Western Family Signature Half Moon Shrimp Platter,13.99,13.99,2025-12-24,2025-12-31,,,,Shrimp Platter,Seafood,Shrimp
2025-12-24 00:00:00,Save-On-Foods,Western Family Signature Ham Half,5.99,5.99,2025-12-24,2025-12-31,,,,Half Ham,Pork,Ham
2025-12-24 00:00:00,Save-On-Foods,Amy'S Soups,9.0,9.0,2025-12-24,2025-12-31,,,,Canned Soup,Pantry,Soups
2025-12-24 00:00:00,Save-On-Foods,Kicking Horse Organic Whole Bean Coffee,16.99,16.99,2025-12-24,2025-12-31,,,,Kicking Horse Organic Whole Bean Coffee,Beverages,Coffee
2025-12-24 00:00:00,Save-On-Foods,Broccoli Crowns,1.99,1.99,2025-12-24,2025-12-31,,,,Broccoli Crowns,Produce,Vegetables
2025-12-24 00:00:00,Save-On-Foods,Breyers Creamery Style Ice Cream,4.99,4.99,2025-12-24,2025-12-31,,,,Creamery Style Ice Cream,Frozen,Ice Cream/Dessert
2025-12-24 00:00:00,Save-On-Foods,Gold Embossed Star Planter,26.99,26.99,2025-12-24,2025-12-31,,,,Star Planter,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Shortbread Cookies,8.99,8.99,2025-12-24,2025-12-31,,,,Shortbread Cookies,Bakery,Cookies
2025-12-24 00:00:00,Save-On-Foods,Carnation Evaporated Milk,6.0,6.0,2025-12-24,2025-12-31,,,,Carnation Evaporated Milk,Pantry,Canned Goods
2025-12-24 00:00:00,Save-On-Foods,Hummus,2.29,2.29,2025-12-24,2025-12-31,,,,Hummus,Pantry,Deli (Prepared)
2025-12-24 00:00:00,Save-On-Foods,Swiss Farmer Sausage,4.79,4.79,2025-12-24,2025-12-31,,,,Farmer Sausage,Pork,Sausages
2025-12-24 00:00:00,Save-On-Foods,Sonic Fidget Spinner,4.99,4.99,2025-12-24,2025-12-31,,,,Sonic Fidget Spinner,Other,
2025-12-24 00:00:00,Save-On-Foods,Tcg Classic Game,5.99,5.99,2025-12-24,2025-12-31,,,,Classic Card Game,Other,
2025-12-24 00:00:00,Save-On-Foods,Dan-D Pak Pistachios,15.99,15.99,2025-12-24,2025-12-31,,,,Pistachios,Snacks,Nuts & Seeds
2025-12-24 00:00:00,Save-On-Foods,Mccormick Gourmet Dry Cooking Sauce,5.0,5.0,2025-12-24,2025-12-31,,,,Dry Cooking Sauce,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Campbell'S Broth,7.0,7.0,2025-12-24,2025-12-31,,,,Broth,Pantry,Soups & Broths
2025-12-24 00:00:00,Save-On-Foods,Only Goodness Plant-Based Ultra Dish Soap,2.99,2.99,2025-12-24,2025-12-31,,,,Plant-Based Ultra Dish Soap,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Broccoli Carbonara,2.29,2.29,2025-12-24,2025-12-31,,,,Broccoli Carbonara Salad,Other,Deli (Prepared)
2025-12-24 00:00:00,Save-On-Foods,Vietnamese Noodle Salad,1.99,1.99,2025-12-24,2025-12-31,,,,Vietnamese Noodle Salad,Other,
2025-12-24 00:00:00,Save-On-Foods,Backyard Bbq Coleslaw,2.19,2.19,2025-12-24,2025-12-31,,,,Backyard Bbq Coleslaw,Other,Prepared Salads
2025-12-24 00:00:00,Save-On-Foods,Beauty Quarter Horse,6.99,6.99,2025-12-24,2025-12-31,,,,Beauty Quarter Horse,Other,
2025-12-24 00:00:00,Save-On-Foods,Cascade Platinum Plus Dishwasher Tabs,10.99,10.99,2025-12-24,2025-12-31,,,,Dishwasher Tabs,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Ziploc Freezer Bags,8.99,8.99,2025-12-24,2025-12-31,,,,Freezer Bags,Household & Personal,Paper Products
2025-12-24 00:00:00,Save-On-Foods,Bounce Dryer Sheets,9.99,9.99,2025-12-24,2025-12-31,,,,Dryer Sheets,Household & Personal,General
2025-12-24 00:00:00,Save-On-Foods,Western Family Liquid Laundry Detergent,16.99,16.99,2025-12-24,2025-12-31,,,,Liquid Laundry Detergent,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Quaker High Protein Oatmeal,4.99,4.99,2025-12-24,2025-12-31,,,,High Protein Oatmeal,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Western Family Parchment Paper,6.99,6.99,2025-12-24,2025-12-31,,,,Parchment Paper,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Blue Buffalo Tastefuls Dry Cat Food,19.99,19.99,2025-12-24,2025-12-31,,,,Dry Dog Food,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Double Crème Brie Cheese,3.49,3.49,2025-12-24,2025-12-31,,,,Brie Cheese,Dairy & Eggs,Specialty Cheese
2025-12-24 00:00:00,Save-On-Foods,Boursin Cheese,7.49,7.49,2025-12-24,2025-12-31,,,,Boursin Cheese,Dairy & Eggs,Specialty Cheese
2025-12-24 00:00:00,Save-On-Foods,Post Shreddies,5.99,5.99,2025-12-24,2025-12-31,,,,Shreddies,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Honey Ham,3.29,3.29,2025-12-24,2025-12-31,,,,Honey Ham,Pork,Ham
2025-12-24 00:00:00,Save-On-Foods,Gia Cashews,10.99,10.99,2025-12-24,2025-12-31,,,,Cashews,Pantry,Nuts & Seeds
2025-12-24 00:00:00,Save-On-Foods,Method Liquid Hand Soap,3.99,3.99,2025-12-24,2025-12-31,,,,Liquid Hand Soap,Household & Personal,Personal Care
2025-12-24 00:00:00,Save-On-Foods,Western Family Garlic Sausage,7.99,7.99,2025-12-24,2025-12-31,,,,Garlic Sausage,Pork,Sausage (Fresh)
2025-12-24 00:00:00,Save-On-Foods,Whole Wheel Camembert,24.99,24.99,2025-12-24,2025-12-31,,,,Whole Wheel Camembert,Dairy & Eggs,Specialty Cheese
2025-12-24 00:00:00,Save-On-Foods,Lay'S Potato Chips,7.0,7.0,2025-12-24,2025-12-31,,,,Potato Chips,Snacks,Chips
2025-12-24 00:00:00,Save-On-Foods,Crest Pro Health Mouthwash,7.49,7.49,2025-12-24,2025-12-31,,,,Mouthwash,Household & Personal,
2025-12-24 00:00:00,Save-On-Foods,Yellow Flesh Potatoes,4.99,4.99,2025-12-24,2025-12-31,,,,Yellow Flesh Potatoes,Produce,Potatoes
2025-12-24 00:00:00,Save-On-Foods,Honeyglow Pineapple,5.99,5.99,2025-12-24,2025-12-31,,,,Pineapple (Honeyglow),Produce,Other Produce
2025-12-24 00:00:00,Save-On-Foods,Cupcake Mums,15.99,15.99,2025-12-24,2025-12-31,,,,Mums,Other,
2025-12-24 00:00:00,Save-On-Foods,Mitchell'S Ham,14.99,14.99,2025-12-24,2025-12-31,,,,Mitchell's Ham,Pork,Ham
2025-12-24 00:00:00,Save-On-Foods,Blue Buffalo Dry Dog Food,49.99,49.99,2025-12-24,2025-12-31,,,,Dry Dog Food,Household & Personal,Pet Food/Supplies
2025-12-24 00:00:00,Save-On-Foods,Fuze Iced Tea,6.99,6.99,2025-12-24,2025-12-31,,,,Iced Tea,Beverages,Iced Tea
2025-12-24 00:00:00,Save-On-Foods,Splenda Granulated Sweetener,11.99,11.99,2025-12-24,2025-12-31,,,,Granulated Sweetener,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Western Family Canned Vegetables,1.49,1.49,2025-12-24,2025-12-31,,,,Canned Vegetables,Pantry,
2025-12-24 00:00:00,Save-On-Foods,Green Giant Canned Vegetables,1.69,1.69,2025-12-24,2025-12-31,,,,Canned Vegetables,Pantry,Canned Goods
2025-12-24 00:00:00,Save-On-Foods,Cara Cara Oranges,5.99,5.99,2025-12-24,2025-12-31,,,,Oranges (Cara Cara),Produce,Fruit
2025-12-24 00:00:00,Save-On-Foods,Prime Rib Roast,19.99,19.99,2025-12-24,2025-12-31,,,,Prime Rib Roast,Beef,Rib Eye
2025-12-24 00:00:00,Save-On-Foods,Baked Lemon Ricotta,9.99,9.99,2025-12-24,2025-12-31,,,,Baked Lemon Ricotta,Dairy & Eggs,Specialty Cheese
2025-12-24 00:00:00,Save-On-Foods,Fantino & Mondello Meat,7.99,7.99,2025-12-24,2025-12-31,,,,Meat,Other,Other Pork
2025-12-24 00:00:00,Save-On-Foods,Pure Gold Gouda Cheese,10.99,10.99,2025-12-24,2025-12-31,,,,Gouda Cheese,Dairy & Eggs,Specialty Cheese
2025-12-24 00:00:00,Save-On-Foods,Made With Fruit & Whipped Cream Cake,21.99,21.99,2025-12-24,2025-12-31,,,,Fruit & Whipped Cream Cake,Bakery,
2025-12-24 00:00:00,Save-On-Foods,Winter Berry Chantilly Cake,29.99,29.99,2025-12-24,2025-12-31,,,,Winter Berry Chantilly Cake,Bakery,
2025-12-24 00:00:00,Save-On-Foods,Western Family Zero Calorie Sparkling Water,0.99,0.99,2025-12-24,2025-12-31,,,,Zero Calorie Sparkling Water,Beverages,Sparkling Water
2025-12-24 00:00:00,Save-On-Foods,Old Dutch Potato Chips,7.0,7.0,2025-12-24,2025-12-31,,,,Potato Chips,General,General
2025-12-24 00:00:00,Save-On-Foods,Carrots,4.99,4.99,2025-12-24,2025-12-31,,,,Carrots,Produce,Vegetables
2025-12-24 00:00:00,Save-On-Foods,Yams,1.99,1.99,2025-12-24,2025-12-31,,,,Yams,Produce,Root Vegetables
2025-12-24 00:00:00,Save-On-Foods,Dole Pineapple,4.0,4.0,2025-12-24,2025-12-31,,,,Pineapple,Produce,Other Produce
2025-12-24 00:00:00,Save-On-Foods,Western Family Seafood Cocktail Sauce,5.0,5.0,2025-12-24,2025-12-31,,,,Seafood Cocktail Sauce,Pantry,Other Pantry
2025-12-24 00:00:00,Save-On-Foods,Ocean Spray Whole Cranberry Sauce,5.0,5.0,2025-12-24,2025-12-31,,,,Whole Cranberry Sauce,Pantry,Other Pantry
2025-12-24 00:00:00,Save-On-Foods,Colgate Toothpaste,4.0,4.0,2025-12-24,2025-12-31,,,,Toothpaste,Household & Personal,Personal Care
2025-12-24 00:00:00,Save-On-Foods,Western Family Bacon Wrapped Scallop Medallions,16.99,16.99,2025-12-24,2025-12-31,,,,Bacon Wrapped Scallop Medallions,Seafood,Scallops
2025-12-24 00:00:00,Save-On-Foods,Ahi Tuna Steak,2.99,2.99,2025-12-24,2025-12-31,,,,Tuna Steak (Ahi),Seafood,General
2025-12-24 00:00:00,Save-On-Foods,Western Family Tortillas,2.99,2.99,2025-12-24,2025-12-31,,,,Tortillas,Bakery,Other Bakery
2025-12-24 00:00:00,Save-On-Foods,Dempster'S Bagels,4.49,4.49,2025-12-24,2025-12-31,,,,Bagels,Bakery,Bagels
2025-12-24 00:00:00,Save-On-Foods,Artisan Bread,4.29,4.29,2025-12-24,2025-12-31,,,,Artisan Bread,Bakery,Bread
2025-12-24 00:00:00,Save-On-Foods,Kimberley'S Gingerbread Frosted Cookies,6.49,6.49,2025-12-24,2025-12-31,,,,Gingerbread Frosted Cookies,Bakery,Cookies
2025-12-24 00:00:00,Save-On-Foods,Mccain Diced Hashbrowns,6.0,6.0,2025-12-24,2025-12-31,,,,Diced Hashbrowns,Frozen,Frozen Potatoes
2025-12-24 00:00:00,Save-On-Foods,Tenderflake Pie Shells,4.49,4.49,2025-12-24,2025-12-31,,,,Pie Shells,Frozen,Frozen Baked Goods
2025-12-24 00:00:00,Save-On-Foods,Simply Lemonade,5.99,5.99,2025-12-24,2025-12-31,,,,Lemonade,Beverages,Juice
2025-12-24 00:00:00,Save-On-Foods,Christmas Tree Fruit Tray,14.99,14.99,2025-12-24,2025-12-31,,,,Christmas Tree Fruit Tray,Produce,Fruit Platter
2025-12-24 00:00:00,Save-On-Foods,Cracker Barrel Cheese Slices,5.49,5.49,2025-12-24,2025-12-31,,,,Cracker Barrel Cheese Slices,Dairy & Eggs,Cheese (Shredded/Sliced)
2025-12-24 00:00:00,Save-On-Foods,Christmas M&M'S,1.99,1.99,2025-12-24,2025-12-31,,,,M&M's,Snacks,Candy
2025-12-24 00:00:00,Save-On-Foods,Winter Wonderland Bouquet,17.99,17.99,2025-12-24,2025-12-31,,,,Winter Wonderland Bouquet,Other,Flowers
2025-12-24 00:00:00,Save-On-Foods,Giovanni Rana Pasta,19.99,19.99,2025-12-24,2025-12-31,,,,Pasta,Pantry,Pasta
2025-12-24 00:00:00,Save-On-Foods,Steelhead Fillet,3.99,3.99,2025-12-24,2025-12-31,,,,Steelhead Fillet,Seafood,Fish Fillets
2025-12-24 00:00:00,Save-On-Foods,Dinner Rolls,3.49,3.49,2025-12-24,2025-12-31,,,,Dinner Rolls,Bakery,Buns/Rolls
2025-12-24 00:00:00,Save-On-Foods,Western Family English Muffins,2.99,2.99,2025-12-24,2025-12-31,,,,English Muffins,Bakery,English Muffins
2025-12-24 00:00:00,Save-On-Foods,White Bread,2.49,2.49,2025-12-24,2025-12-31,,,,Bread (White),Bakery,Bread
2025-12-24 00:00:00,Save-On-Foods,Five Nights At Freddy'S Snaps Hallway,9.99,9.99,2025-12-24,2025-12-31,,,,Five Nights At Freddy's Snaps Hallway,Other,Toys
2025-12-24 00:00:00,Save-On-Foods,Tylenol Cold Relief Tabs,13.99,13.99,2025-12-24,2025-12-31,,,,Cold & Flu Tablets,Household & Personal,Health/Pharmacy
2025-12-24 00:00:00,Save-On-Foods,Pepperidge Farm Goldfish Crackers,6.0,6.0,2025-12-24,2025-12-31,,,,Goldfish Crackers,Snacks,Crackers
2025-12-24 00:00:00,Save-On-Foods,Classico Pasta Sauce,7.0,7.0,2025-12-24,2025-12-31,,,,Pasta Sauce,Pantry,Sauces/Condiments
2025-12-24 00:00:00,Save-On-Foods,Hellmann'S Mayonnaise,5.79,5.79,2025-12-24,2025-12-31,,,,Mayonnaise,Pantry,Sauces/Condiments
2025-12-24 00:00:00,Save-On-Foods,Knorr Cup,5.0,5.0,2025-12-24,2025-12-31,,,,Knorr Cup,Pantry,Soups & Broths
2025-12-24 00:00:00,Save-On-Foods,Knorr Bouillon,5.99,5.99,2025-12-24,2025-12-31,,,,Bouillon,Pantry,Soups & Broths
2025-12-24 00:00:00,Save-On-Foods,Knorr Sidekicks,7.0,7.0,2025-12-24,2025-12-31,,,,Sidekicks,Pantry,Side Dishes
2025-12-24 00:00:00,Save-On-Foods,Knorr Gravy Mix,6.0,6.0,2025-12-24,2025-12-31,,,,Gravy Mix,Pantry,Other Pantry
2025-12-24 00:00:00,Save-On-Foods,Kraft Miracle Whip,4.99,4.99,2025-12-24,2025-12-31,,,,Miracle Whip,Pantry,Condiments & Sauces
2025-12-24 00:00:00,Save-On-Foods,Kraft Philadelphia Cream Cheese,3.99,3.99,2025-12-24,2025-12-31,,,,Cream Cheese,Dairy,Cheese
2025-12-24 00:00:00,Save-On-Foods,Kraft Peanut Butter,5.99,5.99,2025-12-24,2025-12-31,,,,Kraft Peanut Butter,Pantry,Sauces/Condiments
2025-12-24 00:00:00,Save-On-Foods,Maxwell House Coffee,17.99,17.99,2025-12-24,2025-12-31,,,,Coffee,Beverages,Coffee
2025-12-24 00:00:00,Save-On-Foods,Baby Mum-Mum Organic Rice Rusks,5.0,5.0,2025-12-24,2025-12-31,,,,Organic Rice Rusks,Pantry,Baby Food
2025-12-24 00:00:00,Save-On-Foods,Gardein Stuffed Turkey,9.99,9.99,2025-12-24,2025-12-31,,,,Stuffed Turkey,Frozen,Vegetarian Meal
2025-12-24 00:00:00,Save-On-Foods,Nestlé Frozen Novelties,5.99,5.99,2025-12-24,2025-12-31,,,,Frozen Novelties,Frozen,Frozen Desserts
2025-12-24 00:00:00,Save-On-Foods,Cracker Barrel Cheese,9.99,9.99,2025-12-24,2025-12-31,,,,Cheese,Dairy & Eggs,Cheese (Block)
2025-12-24 00:00:00,Save-On-Foods,Parkay Margarine,8.49,8.49,2025-12-24,2025-12-31,,,,Margarine,Dairy & Eggs,Margarine
2025-12-24 00:00:00,Save-On-Foods,Cracker Barrel Shredded Cheese,5.99,5.99,2025-12-24,2025-12-31,,,,Cracker Barrel Cheese Slices,Dairy & Eggs,Cheese (Shredded/Sliced)
2025-12-24 00:00:00,Save-On-Foods,Pantene Hair Care,5.49,5.49,2025-12-24,2025-12-31,,,,Hair Care,Household & Personal,Personal Care
2025-12-24 00:00:00,Save-On-Foods,Roasted Peanuts,0.69,0.69,2025-12-24,2025-12-31,,,,Peanuts (Roasted),Snacks,Nuts/Seeds
2025-12-24 00:00:00,Save-On-Foods,Lindt Lindor Chocolate Balls,6.79,6.79,2025-12-24,2025-12-31,,,,Chocolate Balls,Snacks,Candy & Chocolate
2025-12-24 00:00:00,Save-On-Foods,Kicking Horse Organic Ground Coffee,12.99,12.99,2025-12-24,2025-12-31,,,,Kicking Horse Organic Ground Coffee,General,General
2025-12-24 00:00:00,Save-On-Foods,Garnier Belle Hair Colour,6.99,6.99,2025-12-24,2025-12-31,,,,Hair Colour,Household & Personal,Personal Care
2025-12-24 00:00:00,Save-On-Foods,Cashews,2.39,2.39,2025-12-24,2025-12-31,,,,Cashews,Snacks,Nuts & Seeds
2025-12-24 00:00:00,Save-On-Foods,Smart Sweets Candy,8.0,8.0,2025-12-24,2025-12-31,,,,Candy,Snacks,Candy & Chocolate
2025-12-24 00:00:00,Save-On-Foods,Pacific Foods Organic Broth,4.99,4.99,2025-12-24,2025-12-31,,,,Organic Broth,Pantry,Soups
2025-12-24 00:00:00,Save-On-Foods,Silk Oat,4.99,4.99,2025-12-24,2025-12-31,,,,Silk Oat Milk,Beverages,Plant-based Beverages
2025-12-24 00:00:00,Save-On-Foods,Terra Granola Original Granola,16.99,16.99,2025-12-24,2025-12-31,,,,Granola (Original),Snacks,General
2025-12-24 00:00:00,Save-On-Foods,Tidy Cats Tidycare Alert Litter,26.99,26.99,2025-12-24,2025-12-31,,,,Tidy Cats Tidycare Alert Litter,Household & Personal,Pet Supplies
2025-12-24 00:00:00,Save-On-Foods,Speed Stick Deodorant,4.99,4.99,2025-12-24,2025-12-31,,,,Speed Stick Deodorant,Household & Personal,Personal Care
2025-12-24 00:00:00,Save-On-Foods,Whiskas Perfect Portions Wet Cat Food,7.0,7.0,2025-12-24,2025-12-31,,,,Whiskas Perfect Portions Wet Cat Food,Household & Personal,Pet Food/Supplies
2025-12-24 00:00:00,Save-On-Foods,Potato Brioche Buns,3.99,3.99,2025-12-24,2025-12-31,,,,Potato Brioche Buns,Bakery,Buns/Rolls
2025-12-24 00:00:00,Save-On-Foods,Western Family Vegetables,7.0,7.0,2025-12-24,2025-12-31,,,,Western Family Vegetables,Produce,Frozen Vegetables
2025-12-24 00:00:00,Save-On-Foods,Signature Pumpkin Pie,7.99,7.99,2025-12-24,2025-12-31,,,,Signature Pumpkin Pie,Bakery,Desserts
2025-12-24 00:00:00,Save-On-Foods,Maple Lodge Chicken Breast,2.99,2.99,2025-12-24,2025-12-31,,,,Maple Lodge Chicken Breast,Poultry,Boneless Chicken Breast
2025-12-24 00:00:00,Save-On-Foods,Western Family Kettle Chips,6.0,6.0,2025-12-24,2025-12-31,,,,Western Family Kettle Chips,Snacks,Chips
2025-12-24 00:00:00,Save-On-Foods,Nutella Hazelnut Spread,7.49,7.49,2025-12-24,2025-12-31,,,,Hazelnut Spread,Pantry,Spreads & Jams
2025-12-24 00:00:00,Save-On-Foods,Olivieri Filled Pasta,5.99,5.99,2025-12-24,2025-12-31,,,,Filled Pasta,Pantry,General
2025-12-24 00:00:00,Save-On-Foods,Kraft Singles Cheese Slices,6.99,6.99,2025-12-24,2025-12-31,,,,Kraft Singles Cheese Slices,Dairy & Eggs,Processed Cheese
2025-12-24 00:00:00,Save-On-Foods,Simply Beverage,4.49,4.49,2025-12-24,2025-12-31,,,,Beverage,Beverages,Juice
2025-12-24 00:00:00,Save-On-Foods,Minute Maid Zero Sugar Lemonade,3.49,3.49,2025-12-24,2025-12-31,,,,Minute Maid Zero Sugar Lemonade,Beverages,Juice & Lemonade
2025-12-24 00:00:00,Save-On-Foods,Sundried Tomato Orzo,1.99,1.99,2025-12-24,2025-12-31,,,,Sundried Tomato Orzo,Pantry,Pasta/Grains
2025-12-24 00:00:00,Save-On-Foods,Huggies Wipes,25.0,25.0,2025-12-24,2025-12-31,,,,Huggies Wipes,Household & Personal,Baby Care
2025-12-24 00:00:00,Save-On-Foods,Black Forest Cake,21.99,21.99,2025-12-24,2025-12-31,,,,Black Forest Cake,Bakery,Desserts
2025-12-24 00:00:00,Save-On-Foods,Signature Chocolate Raspberry Cake,18.99,18.99,2025-12-24,2025-12-31,,,,Signature Chocolate Raspberry Cake,Bakery,Desserts
2025-12-24 00:00:00,Save-On-Foods,Silk Festive Nog,3.49,3.49,2025-12-24,2025-12-31,,,,Silk Festive Nog,Beverages,Plant-based Beverages
2025-12-24 00:00:00,Save-On-Foods,Grade A Turkey,2.49,2.49,2025-12-24,2025-12-31,,,,Grade A Whole Turkey,Poultry,Whole Turkey
